"CITING","CITED"
3861069,2742726
3861069,3344546
3861070,1913841
3861070,2112577
3861070,2116618
3861070,2857701
3861070,2933843
3861070,3061965
3861071,2609632
3861071,3176425
3861071,3568353
3861071,3643366
3861072,1422841
3861072,2303097
3861072,3091881
3861072,3535812
3861072,3576987
3861072,3708903
3861073,2724205
3861073,3349513
3861073,3490165
3861074,2322536
3861074,2749649
3861074,2994622
3861074,3391482
3861075,963202
3861075,1993798
3861075,2186780
3861075,2596201
3861075,2691841
3861075,2718668
3861075,2832169
3861075,3133371
3861075,3514358
3861075,3755952
3861076,2205028
3861076,2425212
3861076,2618886
3861076,3108394
3861077,215458
3861077,1235050
3861077,1265644
3861077,2332507
3861077,3083498
3861078,129086
3861078,1059178
3861078,2199049
3861078,3729865
3861079,2753663
3861079,2948987
3861079,3570181
3861079,3621612
3861080,1887484
3861080,2358143
3861080,3453777
3861081,780285
3861081,1536525
3861081,1699079
3861081,2602198
3861081,2635304
3861081,2837784
3861081,2988786
3861081,3257758
3861081,3676966
3861081,3774345
3861081,3796010
3861082,1428068
3861082,1688836
3861082,3055062
3861082,3126588
3861082,3222733
3861082,3434236
3861083,98981
3861083,1769273
3861083,2114499
3861083,2899717
3861084,861559
3861084,1020488
3861084,1703189
3861084,1722365
3861084,3775906
3861085,3555735
3861085,3698148
3861085,3722161
3861086,2470340
3861087,1394927
3861087,1667282
3861087,2308624
3861087,2379569
3861087,2651840
3861087,3540162
3861087,3744982
3861088,1308451
3861088,2539597
3861088,3512309
3861089,3087284
3861089,3210894
3861089,3283446
3861089,3685216
3861089,3693301
3861090,1998642
3861090,2668400
3861090,2735246
3861090,3673742
3861091,2000611
3861091,2330184
3861091,2350969
3861091,2694885
3861092,2930387
3861092,3343311
3861092,3367073
3861092,3399686
3861092,3797178
3861093,2000243
3861093,2065433
3861093,3289370
3861093,3331170
3861093,3703058
3861093,3720022
3861093,3778528
3861094,971678
3861094,1082937
3861094,1698574
3861094,2260105
3861094,2280687
3861094,2597342
3861094,3298151
3861094,3662502
3861094,3699731
3861094,3748809
3861094,3757475
3861094,3783562
3861095,3203145
3861095,3335536
3861095,3640043
3861095,3646716
3861096,934433
3861096,946987
3861096,1183128
3861096,1924724
3861096,2095714
3861096,2501412
3861096,2595123
3861096,3385555
3861097,911504
3861097,958127
3861097,1351912
3861097,3187858
3861097,3432977
3861097,3526069
3861097,3772838
3861098,2891492
3861098,2933850
3861098,3318057
3861098,3363375
3861099,2742117
3861099,2860744
3861099,2879560
3861099,3222833
3861099,3385004
3861099,3721055
3861099,3724135
3861100,724638
3861100,1917603
3861100,2742115
3861100,2971295
3861100,3073476
3861100,3082489
3861100,3367076
3861100,3386221
3861100,3614915
3861100,3706168
3861100,3757481
3861100,3783563
3861101,1982351
3861101,1990656
3861101,3114179
3861101,3212179
3861101,3269074
3861101,3358410
3861101,3420016
3861101,3420504
3861101,3428108
3861101,3466777
3861101,3712005
3861102,1356319
3861102,2057018
3861102,2839790
3861102,3220773
3861102,3299594
3861102,3350824
3861102,3423891
3861102,3566561
3861102,3594971
3861103,1999741
3861103,2000243
3861103,3078968
3861103,3160247
3861103,3327438
3861103,3473278
3861104,1008118
3861104,1704826
3861104,1765107
3861104,2321221
3861105,1982565
3861105,3241280
3861105,3418766
3861106,3124385
3861106,3233319
3861106,3335531
3861107,286182
3861107,1896530
3861107,2979169
3861107,2986241
3861107,3049196
3861107,3270478
3861107,3282615
3861107,3421280
3861107,3507526
3861108,861882
3861108,894711
3861108,1620846
3861108,1988118
3861108,3016997
3861108,3044586
3861108,3248837
3861108,3420015
3861108,3438167
3861108,3528391
3861108,3540178
3861109,915461
3861109,3039152
3861109,3531904
3861109,3778946
3861110,2681716
3861110,3016590
3861110,3606431
3861111,294385
3861111,1745058
3861111,2682385
3861111,2989915
3861111,3078787
3861111,3208808
3861111,3333555
3861111,3363542
3861112,1706388
3861112,2683329
3861112,3092360
3861112,3507526
3861112,3542407
3861112,3695649
3861112,3765541
3861113,2496609
3861113,3325845
3861113,3471990
3861114,1392683
3861114,1424363
3861114,2297432
3861114,2757499
3861114,2787103
3861114,3392503
3861114,3662513
3861115,3296769
3861115,3662516
3861116,2311707
3861116,3157011
3861116,3266292
3861116,3449958
3861116,3619975
3861117,3396914
3861117,3547577
3861117,3563168
3861117,3651755
3861117,3721060
3861118,1456617
3861118,2732115
3861118,2771725
3861119,2914244
3861119,2971303
3861119,3059840
3861119,3339337
3861119,3359703
3861119,3446328
3861119,3492783
3861120,1749548
3861120,1816085
3861120,1873060
3861120,2146997
3861120,3006119
3861120,3019580
3861120,3600875
3861120,3605380
3861120,3683586
3861120,3729886
3861120,3771280
3861121,1929109
3861121,2341340
3861121,2935827
3861121,3150476
3861121,3291282
3861121,3543475
3861122,1552814
3861122,2558456
3861122,2869440
3861122,2912809
3861122,3511138
3861122,3690091
3861123,1911136
3861123,2700260
3861123,3054242
3861123,3381448
3861123,3417543
3861123,3621746
3861124,2011198
3861124,2575544
3861124,2641882
3861124,3008511
3861124,3220156
3861124,3577300
3861124,3701709
3861124,3708373
3861125,3313504
3861125,3800503
3861126,244624
3861126,256271
3861126,438477
3861126,1117416
3861126,2804742
3861126,2867876
3861126,3641739
3861127,2775857
3861127,3350864
3861127,3740936
3861127,3759020
3861128,489292
3861128,650641
3861128,678727
3861128,1558179
3861128,2684565
3861128,3357166
3861128,3362146
3861128,3777464
3861129,3041814
3861129,3069837
3861129,3178795
3861129,3365874
3861129,3645081
3861129,3651633
3861129,3729916
3861130,3124925
3861130,3231209
3861130,3462935
3861130,3811628
3861131,3336741
3861131,3778989
3861132,3367099
3861132,3520122
3861132,3543500
3861132,3648450
3861132,3667205
3861132,3668854
3861133,2974391
3861133,3115744
3861133,3186155
3861133,3226792
3861133,3251181
3861133,3262257
3861133,3317978
3861133,3358345
3861133,3379809
3861133,3601872
3861134,3541552
3861134,3681914
3861134,3751900
3861135,3289048
3861135,3427797
3861135,3621112
3861135,3712047
3861135,3728007
3861135,3774232
3861136,2392445
3861136,2611068
3861136,2644853
3861136,2883520
3861137,2849357
3861137,2975588
3861137,3196614
3861137,3210927
3861137,3533233
3861137,3651644
3861137,3674666
3861137,3740198
3861138,2943927
3861138,2978864
3861138,3088272
3861139,2360130
3861139,2505660
3861139,2548975
3861139,3385064
3861139,3391540
3861139,3448582
3861139,3524318
3861139,3528246
3861139,3620009
3861139,3620020
3861139,3673802
3861139,3703081
3861139,3729957
3861140,3514955
3861140,3647021
3861140,3696617
3861140,3712062
3861140,3730292
3861140,3737005
3861141,2395113
3861141,2502332
3861141,2701441
3861141,2704438
3861141,3049870
3861141,3136121
3861141,3237401
3861141,3427806
3861141,3516254
3861141,3517510
3861142,603285
3861142,2147670
3861142,2418061
3861142,3304711
3861142,3566601
3861143,3083084
3861143,3214246
3861143,3277457
3861143,3367175
3861143,3594750
3861143,3738108
3861144,2628476
3861144,2802452
3861144,2886947
3861145,2892312
3861145,3444689
3861145,3470694
3861145,3744517
3861146,3442079
3861147,2393338
3861147,3748057
3861147,3791167
3861147,3793848
3861147,3795461
3861147,3809017
3861147,3834179
3861148,2561604
3861148,3627449
3861148,3756022
3861149,928261
3861149,1783126
3861149,2079923
3861149,2260594
3861149,2709895
3861149,3293851
3861150,806679
3861150,2095845
3861150,2184224
3861150,2393313
3861150,2596968
3861150,3027918
3861150,3283801
3861150,3421824
3861150,3545207
3861151,3237413
3861151,3731488
3861152,3747352
3861153,3658097
3861154,852891
3861154,852916
3861154,935376
3861154,1004288
3861154,1398968
3861154,1889563
3861154,3483706
3861154,3601995
3861154,3695044
3861155,2930199
3861155,3108442
3861155,3287920
3861155,3332244
3861155,3436923
3861155,3491497
3861155,3716386
3861156,1904079
3861156,2342243
3861156,2976693
3861157,1256074
3861157,2979913
3861157,3625014
3861157,3712066
3861158,1821234
3861158,3734138
3861158,3779027
3861159,3718007
3861160,1096797
3861160,1528765
3861160,1528766
3861160,3150495
3861160,3706542
3861160,3713793
3861161,2515835
3861161,2951348
3861161,3001374
3861161,3797262
3861162,1887463
3861162,2276400
3861162,2692763
3861162,2746272
3861162,2751882
3861162,2756032
3861162,3197975
3861162,3235003
3861162,3435893
3861162,3438430
3861163,2546092
3861163,2639594
3861163,2747379
3861164,1718815
3861164,1749763
3861164,1863576
3861164,1884534
3861164,2811223
3861164,3747362
3861165,2000467
3861165,2720084
3861165,3050954
3861165,3105362
3861166,2204040
3861166,2441632
3861166,2637981
3861166,2986898
3861166,2986907
3861166,2992636
3861166,3137144
3861166,3710586
3861167,2940278
3861167,3097502
3861167,3703086
3861168,2058973
3861168,3254506
3861168,3383442
3861168,3799445
3861169,1324808
3861169,3208239
3861169,3731726
3861170,2365065
3861170,2568646
3861170,3620042
3861170,3632220
3861171,1155372
3861171,2009935
3861171,2060556
3861171,2219480
3861171,2533755
3861171,3045458
3861172,2307129
3861172,2683380
3861172,2699656
3861172,2880599
3861172,3103800
3861172,3148660
3861172,3568468
3861172,3650361
3861173,3262285
3861173,3283541
3861173,3365916
3861173,3518845
3861173,3629755
3861173,3771328
3861174,3412582
3861175,3254510
3861175,3255615
3861176,371563
3861176,371564
3861176,1461684
3861176,1561237
3861177,3496738
3861177,3572059
3861178,2970461
3861178,3232079
3861178,3444706
3861178,3776003
3861179,1738946
3861179,2120844
3861179,2767568
3861179,2845786
3861179,3049903
3861179,3103450
3861180,934760
3861180,2434878
3861180,2490640
3861180,3172282
3861180,3259414
3861181,2047966
3861181,2783636
3861181,3597948
3861181,3707863
3861181,3735614
3861182,3434318
3861182,3564878
3861183,3208251
3861183,3353385
3861183,3516273
3861183,3546908
3861183,3757553
3861184,1875186
3861184,3670553
3861185,2369910
3861185,2428458
3861185,2575479
3861185,2641378
3861185,3263466
3861186,627162
3861186,1816218
3861186,1824026
3861186,2656872
3861186,3531963
3861186,3555868
3861187,1429311
3861187,1899659
3861187,2094920
3861188,1810167
3861188,2139872
3861189,3190099
3861189,3446050
3861189,3583194
3861189,3593554
3861189,3691809
3861190,1900032
3861190,3613428
3861191,2161419
3861191,2328098
3861191,3170235
3861191,3521473
3861191,3719068
3861192,1588246
3861192,2215943
3861193,3390566
3861194,1264854
3861194,1762313
3861195,2297098
3861195,2818726
3861195,2955457
3861195,3026711
3861195,3232091
3861195,3349625
3861195,3382718
3861195,3531257
3861195,3586027
3861196,2345935
3861196,2676485
3861196,3548635
3861197,3216240
3861197,3496762
3861197,3520659
3861197,3650698
3861197,3667286
3861197,3752443
3861198,1924139
3861198,2185361
3861198,3398023
3861198,3404284
3861198,3453049
3861198,3628028
3861199,2079900
3861199,2476150
3861199,2832214
3861199,3376415
3861200,3299694
3861200,3453871
3861200,3662589
3861201,2356327
3861201,3541845
3861201,3595072
3861202,3041735
3861202,3396577
3861203,2895332
3861203,3059710
3861203,3103810
3861203,3184963
3861203,3379053
3861203,3572091
3861203,3681982
3861203,3742759
3861204,2502914
3861204,2716339
3861204,3345865
3861204,3411346
3861204,3455153
3861205,3621712
3861206,2557393
3861206,2749746
3861206,2867118
3861206,3340729
3861206,3440871
3861207,3201985
3861207,3312415
3861207,3779074
3861208,3019642
3861208,3604245
3861209,2744533
3861209,3568705
3861210,2518149
3861210,3186014
3861211,2480646
3861211,3246514
3861211,3435677
3861212,809542
3861212,1127084
3861212,2869368
3861212,3186224
3861213,1623666
3861213,3002385
3861213,3440882
3861213,3441513
3861213,3661142
3861213,3704625
3861214,3089097
3861214,3754442
3861214,3783692
3861215,518967
3861215,1650417
3861215,2068578
3861215,3387493
3861215,3460392
3861215,3465592
3861215,3481198
3861215,3495824
3861215,3544105
3861215,3550449
3861215,3640530
3861216,1953061
3861216,2527136
3861216,3446600
3861217,1696600
3861217,2368101
3861217,3376694
3861217,3422681
3861217,3597120
3861218,440151
3861218,1015476
3861218,1351585
3861218,1384809
3861218,1529527
3861218,3118027
3861218,3196692
3861218,3422683
3861219,3649117
3861220,3102953
3861220,3218871
3861220,3395270
3861220,3657927
3861221,511679
3861221,3004445
3861221,3595094
3861221,3614900
3861222,1433649
3861222,2156010
3861222,2171554
3861222,2328918
3861222,2510377
3861223,1399666
3861223,1433649
3861223,1581439
3861223,1841021
3861223,2156010
3861224,2099244
3861224,2740858
3861224,2860933
3861224,2863336
3861224,3061823
3861224,3190227
3861225,2018893
3861226,3014379
3861226,3099168
3861226,3173304
3861226,3595094
3861227,2491121
3861227,2693116
3861228,2382935
3861228,2678566
3861228,2711103
3861229,3066546
3861229,3230787
3861229,3266330
3861229,3280648
3861229,3574366
3861229,3597987
3861229,3605510
3861229,3605511
3861229,3608387
3861230,2182928
3861230,2199893
3861230,2632642
3861230,2635475
3861230,2918970
3861231,3548673
3861232,1433923
3861232,3069922
3861232,3108488
3861233,3023635
3861233,3689695
3861234,3403577
3861234,3596530
3861234,3719104
3861234,3752005
3861234,3776061
3861235,2154778
3861235,2213845
3861235,2311322
3861235,2451150
3861235,2973664
3861235,3508707
3861236,3302481
3861236,3693474
3861236,3739579
3861237,2943511
3861237,3261438
3861238,2874809
3861238,3063301
3861238,3717043
3861239,1163832
3861239,2199625
3861239,2369747
3861239,3686972
3861240,3433095
3861240,3455183
3861240,3470769
3861240,3489036
3861240,3534632
3861240,3597997
3861240,3626787
3861240,3763718
3861241,3053116
3861241,3800629
3861242,1695214
3861243,1870875
3861243,3451290
3861243,3452624
3861243,3662623
3861243,3738194
3861244,306375
3861244,1118617
3861244,1133784
3861244,1320460
3861244,2450692
3861244,2558897
3861244,2845821
3861244,2948215
3861244,3192799
3861244,3377886
3861245,3718055
3861245,3735460
3861245,3797333
3861246,2767530
3861246,2893178
3861246,3064393
3861246,3676961
3861246,3774350
3861247,854860
3861247,1746288
3861247,1754712
3861247,2194981
3861247,2540388
3861247,3206842
3861248,931718
3861248,1013067
3861248,1202120
3861248,1275504
3861248,2207661
3861248,3162475
3861249,652232
3861249,1076981
3861249,2417360
3861249,2679654
3861249,2918076
3861249,3718057
3861250,2539678
3861250,3323394
3861250,3519087
3861250,3576064
3861250,3577638
3861251,1019920
3861251,1502126
3861251,1908622
3861251,2408689
3861251,2657605
3861252,1509997
3861252,3323399
3861252,3427909
3861252,3522748
3861253,1758729
3861253,2350535
3861253,2661579
3861253,3068729
3861253,3083601
3861253,3118333
3861253,3185005
3861253,3186133
3861253,3323399
3861253,3453912
3861253,3748934
3861254,2020113
3861254,2074846
3861254,3174369
3861255,3731567
3861256,2361422
3861256,3768358
3861257,2278662
3861257,2307721
3861257,3557648
3861257,3768355
3861258,1852534
3861258,2549560
3861258,3631750
3861259,2251596
3861259,2540972
3861259,2813637
3861259,3288462
3861259,3310169
3861260,2704577
3861260,3288013
3861260,3333495
3861260,3381562
3861260,3808912
3861261,2165614
3861261,2629443
3861262,45219
3861262,286607
3861262,310431
3861262,3292478
3861263,3328506
3861263,3518352
3861263,3525796
3861263,3688010
3861264,620450
3861264,1206858
3861264,1744519
3861264,3507181
3861265,1579893
3861265,2548271
3861265,2564933
3861265,3635119
3861265,3685389
3861266,2924776
3861266,2958250
3861266,3351854
3861266,3509454
3861266,3696293
3861266,3722353
3861267,1396279
3861267,1820840
3861267,1963514
3861267,3279302
3861267,3476007
3861268,1075759
3861268,1404914
3861268,2578515
3861268,2908196
3861268,3521519
3861269,65651
3861269,408531
3861269,438754
3861269,1980093
3861269,2419555
3861269,3109691
3861269,3207023
3861269,3233500
3861269,3426642
3861269,3703843
3861270,1000715
3861270,2616328
3861270,3042961
3861270,3638259
3861271,587734
3861271,3031932
3861271,3148472
3861271,3225655
3861271,3261800
3861271,3355985
3861271,3599568
3861271,3610095
3861271,3644236
3861272,1257126
3861272,2344957
3861272,2792756
3861272,2961927
3861272,3110218
3861272,3440820
3861273,252944
3861274,918447
3861274,1835715
3861275,3057120
3861275,3618464
3861276,1886492
3861276,2925046
3861276,3092034
3861276,3241495
3861277,2058301
3861277,2421284
3861277,3233632
3861277,3461725
3861278,2300009
3861278,3056358
3861278,3066609
3861278,3113491
3861278,3187644
3861278,3354786
3861278,3741077
3861279,2811807
3861279,2853710
3861279,3044211
3861279,3195265
3861279,3442043
3861279,3521399
3861279,3599240
3861280,2004202
3861280,2351557
3861280,2449188
3861280,2716748
3861281,2582884
3861281,2907602
3861281,2987981
3861281,3119279
3861281,3378199
3861281,3530782
3861281,3572233
3861281,3598197
3861281,3662668
3861281,3680470
3861281,3763760
3861282,1941363
3861282,2694970
3861282,3075449
3861282,3121314
3861282,3403855
3861283,2781717
3861283,3019718
3861283,3246593
3861283,3318226
3861283,3476033
3861283,3476034
3861283,3481264
3861283,3587441
3861284,1281984
3861284,2358556
3861284,2800408
3861284,3550528
3861285,2404130
3861285,2529395
3861285,2905418
3861285,3343478
3861285,3369477
3861285,3470812
3861285,3620155
3861286,2532639
3861286,2827379
3861286,3187664
3861286,3194662
3861286,3431835
